"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 18 09:18:01 GMT 2022","Sun Sep 18 09:18:13 GMT 2022","11824","chromium","","Redmine.org","","","should registration with credentials",""
"passed","Sun Sep 18 09:17:56 GMT 2022","Sun Sep 18 09:18:01 GMT 2022","4783","chromium","","Redmine.org","","","should registration with empty credentials",""
"passed","Sun Sep 18 09:18:36 GMT 2022","Sun Sep 18 09:18:49 GMT 2022","13333","firefox","","Redmine.org","","","should registration with credentials",""
"passed","Sun Sep 18 09:18:59 GMT 2022","Sun Sep 18 09:19:02 GMT 2022","2201","Google Chrome","","Redmine.org","","","should verify menu on main page",""
"passed","Sun Sep 18 09:17:45 GMT 2022","Sun Sep 18 09:17:49 GMT 2022","3924","chromium","","Redmine.org","","","title should be ""Overview - Redmine""",""
"passed","Sun Sep 18 09:18:15 GMT 2022","Sun Sep 18 09:18:21 GMT 2022","6248","firefox","","Redmine.org","","","title should be ""Overview - Redmine""",""
"passed","Sun Sep 18 09:18:26 GMT 2022","Sun Sep 18 09:18:29 GMT 2022","3981","firefox","","Redmine.org","","","should verify menu on main page",""
"passed","Sun Sep 18 09:18:56 GMT 2022","Sun Sep 18 09:18:59 GMT 2022","3293","Google Chrome","","Redmine.org","","","should go to register page",""
"passed","Sun Sep 18 09:19:07 GMT 2022","Sun Sep 18 09:19:18 GMT 2022","11256","Google Chrome","","Redmine.org","","","should registration with credentials",""
"passed","Sun Sep 18 09:18:52 GMT 2022","Sun Sep 18 09:18:56 GMT 2022","4010","Google Chrome","","Redmine.org","","","title should be ""Overview - Redmine""",""
"passed","Sun Sep 18 09:18:21 GMT 2022","Sun Sep 18 09:18:26 GMT 2022","4318","firefox","","Redmine.org","","","should go to register page",""
"passed","Sun Sep 18 09:17:53 GMT 2022","Sun Sep 18 09:17:56 GMT 2022","3113","chromium","","Redmine.org","","","should verify menu on main page",""
"passed","Sun Sep 18 09:18:29 GMT 2022","Sun Sep 18 09:18:36 GMT 2022","6518","firefox","","Redmine.org","","","should registration with empty credentials",""
"passed","Sun Sep 18 09:19:02 GMT 2022","Sun Sep 18 09:19:07 GMT 2022","5006","Google Chrome","","Redmine.org","","","should registration with empty credentials",""
"passed","Sun Sep 18 09:17:49 GMT 2022","Sun Sep 18 09:17:53 GMT 2022","3734","chromium","","Redmine.org","","","should go to register page",""
