"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 18 09:26:45 GMT 2022","Sun Sep 18 09:26:50 GMT 2022","4858","Google Chrome","","Redmine.org","","","title should be ""Overview - Redmine""",""
"passed","Sun Sep 18 09:26:17 GMT 2022","Sun Sep 18 09:26:25 GMT 2022","7134","firefox","","Redmine.org","","","should registration with empty credentials",""
"passed","Sun Sep 18 09:25:43 GMT 2022","Sun Sep 18 09:25:46 GMT 2022","2783","chromium","","Redmine.org","","","should verify menu on main page",""
"passed","Sun Sep 18 09:25:51 GMT 2022","Sun Sep 18 09:26:02 GMT 2022","11373","chromium","","Redmine.org","","","should registration with credentials",""
"passed","Sun Sep 18 09:25:46 GMT 2022","Sun Sep 18 09:25:51 GMT 2022","4971","chromium","","Redmine.org","","","should registration with empty credentials",""
"passed","Sun Sep 18 09:26:09 GMT 2022","Sun Sep 18 09:26:14 GMT 2022","4525","firefox","","Redmine.org","","","should go to register page",""
"passed","Sun Sep 18 09:26:14 GMT 2022","Sun Sep 18 09:26:17 GMT 2022","3828","firefox","","Redmine.org","","","should verify menu on main page",""
"passed","Sun Sep 18 09:26:25 GMT 2022","Sun Sep 18 09:26:42 GMT 2022","17754","firefox","","Redmine.org","","","should registration with credentials",""
"passed","Sun Sep 18 09:25:40 GMT 2022","Sun Sep 18 09:25:43 GMT 2022","2831","chromium","","Redmine.org","","","should go to register page",""
"passed","Sun Sep 18 09:26:04 GMT 2022","Sun Sep 18 09:26:09 GMT 2022","4706","firefox","","Redmine.org","","","title should be ""Overview - Redmine""",""
"passed","Sun Sep 18 09:26:52 GMT 2022","Sun Sep 18 09:26:55 GMT 2022","2271","Google Chrome","","Redmine.org","","","should verify menu on main page",""
"passed","Sun Sep 18 09:26:59 GMT 2022","Sun Sep 18 09:27:10 GMT 2022","11132","Google Chrome","","Redmine.org","","","should registration with credentials",""
"passed","Sun Sep 18 09:26:50 GMT 2022","Sun Sep 18 09:26:52 GMT 2022","2653","Google Chrome","","Redmine.org","","","should go to register page",""
"passed","Sun Sep 18 09:25:37 GMT 2022","Sun Sep 18 09:25:40 GMT 2022","3403","chromium","","Redmine.org","","","title should be ""Overview - Redmine""",""
"passed","Sun Sep 18 09:26:55 GMT 2022","Sun Sep 18 09:26:59 GMT 2022","3830","Google Chrome","","Redmine.org","","","should registration with empty credentials",""
