"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 28 10:14:26 GMT 2022","Wed Sep 28 10:14:29 GMT 2022","2756","chromium","","Redmine.org","","","title should be ""Overview - Redmine""",""
"passed","Wed Sep 28 10:15:16 GMT 2022","Wed Sep 28 10:15:18 GMT 2022","2090","Google Chrome","","Redmine.org","","","title should be ""Overview - Redmine""",""
"passed","Wed Sep 28 10:14:48 GMT 2022","Wed Sep 28 10:14:52 GMT 2022","3922","firefox","","Redmine.org","","","title should be ""Overview - Redmine""",""
"passed","Wed Sep 28 10:14:33 GMT 2022","Wed Sep 28 10:14:37 GMT 2022","3319","chromium","","Redmine.org","","","should registration with empty credentials",""
"passed","Wed Sep 28 10:15:03 GMT 2022","Wed Sep 28 10:15:14 GMT 2022","11392","firefox","","Redmine.org","","","should registration with credentials",""
"passed","Wed Sep 28 10:14:31 GMT 2022","Wed Sep 28 10:14:33 GMT 2022","2265","chromium","","Redmine.org","","","should verify menu on main page",""
"passed","Wed Sep 28 10:14:52 GMT 2022","Wed Sep 28 10:14:55 GMT 2022","2748","firefox","","Redmine.org","","","should go to register page",""
"passed","Wed Sep 28 10:15:25 GMT 2022","Wed Sep 28 10:15:36 GMT 2022","10430","Google Chrome","","Redmine.org","","","should registration with credentials",""
"passed","Wed Sep 28 10:15:21 GMT 2022","Wed Sep 28 10:15:22 GMT 2022","1430","Google Chrome","","Redmine.org","","","should verify menu on main page",""
"passed","Wed Sep 28 10:14:37 GMT 2022","Wed Sep 28 10:14:47 GMT 2022","10013","chromium","","Redmine.org","","","should registration with credentials",""
"passed","Wed Sep 28 10:15:18 GMT 2022","Wed Sep 28 10:15:21 GMT 2022","2585","Google Chrome","","Redmine.org","","","should go to register page",""
"passed","Wed Sep 28 10:15:22 GMT 2022","Wed Sep 28 10:15:25 GMT 2022","3291","Google Chrome","","Redmine.org","","","should registration with empty credentials",""
"passed","Wed Sep 28 10:14:58 GMT 2022","Wed Sep 28 10:15:03 GMT 2022","5022","firefox","","Redmine.org","","","should registration with empty credentials",""
"passed","Wed Sep 28 10:14:29 GMT 2022","Wed Sep 28 10:14:31 GMT 2022","2362","chromium","","Redmine.org","","","should go to register page",""
"passed","Wed Sep 28 10:14:55 GMT 2022","Wed Sep 28 10:14:58 GMT 2022","2616","firefox","","Redmine.org","","","should verify menu on main page",""
